id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseout,2-Apr,,3416,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,iPeriod 2,6 months,3417,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseout,iPeriod 2,,3499,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,iAPR 2,5%,3506,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseout,iAPR 2,,3568,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,iAPR 2,5%,3804,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseout,iAPR 2,,4152,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,iAPR 1,0%,4152,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseout,iAPR 1,,4633,OptionD-Surge
411,ChoiceCC_trial2,27; PHPSESSID=6b43daaec41d3a5616e13101d7a9a354,38.132.120.88,-1,OptionD-Surge,9/17/2018 15:32,mouseover,iAPR 4,0%,4659,OptionD-Surge
